Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
MIMAT0003280	MIMAT0003280	A_25_P00011239	0.970368951273193	-0.0808199916533498	-0.00242410476101806
MIMAT0003281	MIMAT0003281	A_25_P00011421	NA	0.136244822125907	0.00317011899967845
MIMAT0003281	MIMAT0003281	A_25_P00011422	NA	0.876453678126925	0.0168810648654381
MIMAT0003281	MIMAT0003281	A_25_P00011627	NA	2.43130589393703	0.0482166232670993
MIMAT0003281	MIMAT0003281	A_25_P00011628	NA	-0.430562921160189	-0.0100560731511479
MIMAT0003282	MIMAT0003282	A_25_P00010533	NA	-0.11983686877978	-0.00215936099237091
MIMAT0003282	MIMAT0003282	A_25_P00010534	NA	1.61146673992655	0.0390020015369341
MIMAT0003282	MIMAT0003282	A_25_P00010535	NA	0.374914741737563	0.00835090832189866
MIMAT0003283	MIMAT0003283	A_25_P00010374	NA	-1.01312690052084	-0.0205408920484524
MIMAT0003283	MIMAT0003283	A_25_P00010375	0.728871272765889	-0.571748635745979	-0.0201535252680456
MIMAT0003283	MIMAT0003283	A_25_P00010376	NA	-1.15500937930875	-0.0239322197181293
MIMAT0003283	MIMAT0003283	A_25_P00010377	NA	-0.851395483322635	-0.0213997109963477
MIMAT0003285	MIMAT0003285	A_25_P00010740	0.45045973751741	1.26987763016156	0.0429347460691574
MIMAT0003285	MIMAT0003285	A_25_P00010741	0.512300493552662	1.0890414480858	0.0403908595131872
MIMAT0003285	MIMAT0003285	A_25_P00010742	0.58006405775177	0.90102512880059	0.0256357578554578
MIMAT0003285	MIMAT0003285	A_25_P00010743	0.697172808323943	-0.634377971824583	-0.0402663550591251
MIMAT0003286	MIMAT0003286	A_25_P00010771	NA	0.558166404024867	0.0136773233914482
MIMAT0003286	MIMAT0003286	A_25_P00010772	NA	0.0119174836780408	0.000301879785377324
MIMAT0003286	MIMAT0003286	A_25_P00010773	NA	1.0433609710665	0.0196579549680269
MIMAT0003287	MIMAT0003287	A_25_P00011280	NA	0.345879888915813	0.00868202495302572
MIMAT0003287	MIMAT0003287	A_25_P00011281	0.516519310564312	1.0711574759415	0.124990087588628
MIMAT0003287	MIMAT0003287	A_25_P00011282	NA	0.186195057526297	0.00453974997030659
MIMAT0003287	MIMAT0003287	A_25_P00011591	0.621232642932653	0.79980548575592	0.0471910317283841
MIMAT0003288	MIMAT0003288	A_25_P00011290	NA	1.25058657668056	0.0272761631755705
MIMAT0003288	MIMAT0003288	A_25_P00011291	0.526474452544823	1.04284473964936	0.0284187329702119
MIMAT0003288	MIMAT0003288	A_25_P00011293	NA	0.0311314596616258	0.000597013888973486
MIMAT0003288	MIMAT0003288	A_25_P00011594	NA	0.304575084649335	0.00626622438749358
MIMAT0003289	MIMAT0003289	A_25_P00010450	0.0104481305557166	4.58441089181486	0.0900909917604444
MIMAT0003290	MIMAT0003290	A_25_P00011309	NA	-0.108798876080575	-0.00295631143889885
MIMAT0003290	MIMAT0003290	A_25_P00011311	NA	1.09830514588133	0.0254337927377719
MIMAT0003290	MIMAT0003290	A_25_P00011312	NA	-0.767653712006892	-0.0164100926698598
MIMAT0003290	MIMAT0003290	A_25_P00011599	0.513736492099898	-1.07628094009162	-0.0347110093434129
MIMAT0003291	MIMAT0003291	A_25_P00010805	0.970368951273193	-0.0835543675674566	-0.00233721806262999
MIMAT0003291	MIMAT0003291	A_25_P00010806	0.691659452060738	-0.643740428812295	-0.0232268724475837
MIMAT0003291	MIMAT0003291	A_25_P00010807	0.595931667731314	-0.84985963948647	-0.0252316403289852
MIMAT0003292	MIMAT0003292	A_25_P00010226	0.466021028674648	1.22398621974858	0.0408174152916523
MIMAT0003292	MIMAT0003292	A_25_P00010227	0.790953279160418	0.445819627566504	0.0232700262335399
MIMAT0003292	MIMAT0003292	A_25_P00010228	0.786026319334633	0.4548983685988	0.0206230962315406
MIMAT0003292	MIMAT0003292	A_25_P00010229	0.652247401298639	0.724113183792989	0.0468824599188986
MIMAT0003294	MIMAT0003294	A_25_P00010395	0.519285063461403	1.06329102964127	0.284088807736246
MIMAT0003294	MIMAT0003294	A_25_P00010396	0.512300493552662	1.08294746249677	0.296234800582953
MIMAT0003295	MIMAT0003295	A_25_P00010095	NA	0.182895967662235	0.00327619956734004
MIMAT0003295	MIMAT0003295	A_25_P00010096	0.431144216183267	1.30906767456892	0.0995288628751183
MIMAT0003295	MIMAT0003295	A_25_P00011234	NA	1.31165803182317	0.0273309645210507
MIMAT0003295	MIMAT0003295	A_25_P00011235	NA	0.36756326439999	0.00884387963443434
MIMAT0003296	MIMAT0003296	A_25_P00011030	0.533378703841798	-1.00733175088653	-0.188408871161629
MIMAT0003296	MIMAT0003296	A_25_P00011031	0.50282324888806	-1.11778308559935	-0.192312149639535
MIMAT0003296	MIMAT0003296	A_25_P00011032	0.520564309543647	-1.06019670487835	-0.19025218110213
MIMAT0003296	MIMAT0003296	A_25_P00011033	0.69084381531499	-0.652724318271939	-0.080854792349764
MIMAT0003297	MIMAT0003297	A_25_P00010590	0.512300493552662	-1.0796424955889	-0.0699029231625463
MIMAT0003297	MIMAT0003297	A_25_P00010591	0.139013519150447	-2.44115194532108	-0.335031731523911
MIMAT0003297	MIMAT0003297	A_25_P00010592	0.254066995646495	-1.90562579302488	-0.197849471095673
MIMAT0003297	MIMAT0003297	A_25_P00010593	0.647703091417896	-0.738722961735372	-0.0660367616840594
MIMAT0003299	MIMAT0003299	A_25_P00010246	0.75244769968961	0.515097920724835	0.0227093274742156
MIMAT0003299	MIMAT0003299	A_25_P00010247	0.541671780277621	0.974260815477134	0.0483162130666681
MIMAT0003299	MIMAT0003299	A_25_P00010248	0.652247401298639	0.725407179569017	0.0298101003920905
MIMAT0003299	MIMAT0003299	A_25_P00010249	0.904477095553454	0.211207091787469	0.0103846249626098
MIMAT0003300	MIMAT0003300	A_25_P00010825	NA	-2.48435616749026	-0.0576786047506559
MIMAT0003300	MIMAT0003300	A_25_P00010826	0.141322916400461	-2.41320525819003	-0.0639393269682875
MIMAT0003301	MIMAT0003301	A_25_P00011075	NA	4.16064167791783	0.0597004089247104
MIMAT0003301	MIMAT0003301	A_25_P00011076	0.0876004403073731	2.83361094594219	0.0750076598117602
MIMAT0003301	MIMAT0003301	A_25_P00011077	0.504169860673305	1.11448763491986	0.0834643290884545
MIMAT0003301	MIMAT0003301	A_25_P00011078	NA	-1.3135768890357	-0.0282836054743223
MIMAT0003302	MIMAT0003302	A_25_P00011019	0.579068704860578	0.904104075182207	0.0917550267720433
MIMAT0003302	MIMAT0003302	A_25_P00011020	NA	-0.524178868034803	-0.0101548590017977
MIMAT0003302	MIMAT0003302	A_25_P00011021	NA	-0.939106436874514	-0.0196377935786467
MIMAT0003303	MIMAT0003303	A_25_P00011123	NA	1.48932181682478	0.0278060981406103
MIMAT0003303	MIMAT0003303	A_25_P00011124	0.0195529780021275	4.05428054880779	0.0959868737538132
MIMAT0003303	MIMAT0003303	A_25_P00011640	0.00819938178569516	4.75948898871809	0.106171748861469
MIMAT0003303	MIMAT0003303	A_25_P00011641	0.595748535457824	0.852688969150595	0.0903057547291297
MIMAT0003304	MIMAT0003304	A_25_P00010910	0.00145162156673662	-7.12110094091359	-0.254933152932824
MIMAT0003304	MIMAT0003304	A_25_P00010911	0.0022527138479248	-6.08312876359238	-0.160835982332266
MIMAT0003304	MIMAT0003304	A_25_P00010912	0.00396649049746904	-5.29970972760957	-0.249041679989174
MIMAT0003304	MIMAT0003304	A_25_P00010913	0.0165898652562691	-4.25689143190983	-0.121723381559222
MIMAT0003305	MIMAT0003305	A_25_P00011414	0.485621576634059	1.16416534655875	0.0355851776061824
MIMAT0003305	MIMAT0003305	A_25_P00011415	NA	1.53997451778076	0.0333195623964624
MIMAT0003305	MIMAT0003305	A_25_P00011966	0.369759774296622	1.50050576666351	0.0408122877491115
MIMAT0003305	MIMAT0003305	A_25_P00011967	0.20205929235691	2.10381825466252	0.0564574089658656
MIMAT0003306	MIMAT0003306	A_25_P00010661	0.0022527138479248	-5.94329149367667	-0.292816386981888
MIMAT0003306	MIMAT0003306	A_25_P00010662	0.0022527138479248	-6.41542873505264	-0.295915906675898
MIMAT0003306	MIMAT0003306	A_25_P00010663	0.00704100264403452	-4.97110857212423	-0.257158104352408
MIMAT0003306	MIMAT0003306	A_25_P00010664	0.0022527138479248	-6.32394704162987	-0.306946347021669
MIMAT0003307	MIMAT0003307	A_25_P00011271	NA	-1.75766783587587	-0.0406335474679773
MIMAT0003307	MIMAT0003307	A_25_P00011948	NA	0.167615056902986	0.0045621421939348
MIMAT0003307	MIMAT0003307	A_25_P00011949	NA	-1.27328428676775	-0.0252783737234639
MIMAT0003307	MIMAT0003307	A_25_P00011950	NA	1.81558561777724	0.0392897371658307
MIMAT0003308	MIMAT0003308	A_25_P00010401	0.637684875605925	-0.762324242470602	-0.278117046503601
MIMAT0003308	MIMAT0003308	A_25_P00010402	0.445923399234748	-1.28096355641444	-0.355342071041268
MIMAT0003308	MIMAT0003308	A_25_P00010403	0.583218165137178	-0.893521360402522	-0.198721314007613
MIMAT0003308	MIMAT0003308	A_25_P00010404	0.448543844347652	-1.27414541168549	-0.272571996874749
MIMAT0003309	MIMAT0003309	A_25_P00011255	0.526474452544823	1.03711518883123	0.0362029685243339
MIMAT0003309	MIMAT0003309	A_25_P00011256	NA	0.659185475572846	0.0123052934238501
MIMAT0003309	MIMAT0003309	A_25_P00011943	NA	1.16728228247989	0.0299873940495639
MIMAT0003309	MIMAT0003309	A_25_P00011944	NA	0.674516513338239	0.0155963280106102
MIMAT0003310	MIMAT0003310	A_25_P00010371	NA	0.62115572863695	0.0160331448229316
MIMAT0003310	MIMAT0003310	A_25_P00010372	NA	-1.52150158443547	-0.0303385575123958
MIMAT0003310	MIMAT0003310	A_25_P00010373	0.801347194770047	0.429573916036256	0.0151630401824159
MIMAT0003311	MIMAT0003311	A_25_P00011380	0.726944929715732	0.580527809445656	0.0174317000384976
MIMAT0003311	MIMAT0003311	A_25_P00011381	0.522062870579613	1.05404710160503	0.105199491982358
MIMAT0003311	MIMAT0003311	A_25_P00011383	0.325505441778758	1.64168140227859	0.0666075333396536
MIMAT0003311	MIMAT0003311	A_25_P00011621	NA	-0.204117105019751	-0.00400831829828352
MIMAT0003312	MIMAT0003312	A_25_P00011335	0.939727711983574	0.147562048098106	0.00416749603400035
MIMAT0003312	MIMAT0003312	A_25_P00011336	NA	2.48993667731894	0.040786217208912
MIMAT0003312	MIMAT0003312	A_25_P00011337	0.302200558799305	1.71964091726212	0.0494615558276008
MIMAT0003312	MIMAT0003312	A_25_P00011338	NA	-0.240419388151086	-0.00658110807456946
MIMAT0003313	MIMAT0003313	A_25_P00011361	NA	-1.30463998498739	-0.027234186700861
MIMAT0003313	MIMAT0003313	A_25_P00011362	NA	2.13144070139547	0.0518359098231027
MIMAT0003313	MIMAT0003313	A_25_P00011363	NA	1.2286149393006	0.0269172973472438
MIMAT0003313	MIMAT0003313	A_25_P00011616	0.653258713980533	0.721387161378681	0.0684367978515672
MIMAT0003314	MIMAT0003314	A_25_P00011403	NA	1.67094201017322	0.0403662143021419
MIMAT0003314	MIMAT0003314	A_25_P00011404	NA	0.565009676952601	0.0152843866438293
MIMAT0003314	MIMAT0003314	A_25_P00011405	NA	1.38687693190614	0.0232862550486308
MIMAT0003314	MIMAT0003314	A_25_P00011624	NA	1.49577015441892	0.0295140159062308
MIMAT0003315	MIMAT0003315	A_25_P00010991	0.942178775081692	0.143165133263702	0.0044390462506092
MIMAT0003315	MIMAT0003315	A_25_P00010992	0.793282733888149	0.441746434623853	0.0305496730235175
MIMAT0003315	MIMAT0003315	A_25_P00010993	NA	0.895029526929722	0.0231447696974207
MIMAT0003315	MIMAT0003315	A_25_P00010994	0.139013519150447	-2.44212425359284	-0.0666503910459673
MIMAT0003316	MIMAT0003316	A_25_P00010781	NA	-0.520533331609558	-0.00943053951718209
MIMAT0003316	MIMAT0003316	A_25_P00011400	NA	-1.06216945989635	-0.0275023247756421
MIMAT0003316	MIMAT0003316	A_25_P00011962	NA	0.215055897535481	0.0049578029567563
MIMAT0003316	MIMAT0003316	A_25_P00011963	0.589349957741098	0.866775744777254	0.056675386181043
MIMAT0003317	MIMAT0003317	A_25_P00011368	NA	-0.18532169925459	-0.00420306135685244
MIMAT0003317	MIMAT0003317	A_25_P00011369	0.545128408302849	0.968052835049209	0.0462331581866549
MIMAT0003317	MIMAT0003317	A_25_P00011370	NA	-2.03386037436317	-0.0473611239345582
MIMAT0003317	MIMAT0003317	A_25_P00011371	0.619770879099368	0.804226259446858	0.025185181446818
MIMAT0003318	MIMAT0003318	A_25_P00010223	0.716996517552914	0.597872590657975	0.0171993517603903
MIMAT0003318	MIMAT0003318	A_25_P00010224	0.887395014167928	0.253734464826163	0.00913261635661478
MIMAT0003318	MIMAT0003318	A_25_P00010225	NA	0.359947958031874	0.00788519280741262
MIMAT0003319	MIMAT0003319	A_25_P00011372	0.380732279911214	1.46756227583541	0.18366113631145
MIMAT0003319	MIMAT0003319	A_25_P00011373	NA	-0.353074925690493	-0.00645939826614583
MIMAT0003319	MIMAT0003319	A_25_P00011374	0.224066550906521	2.02511307461475	0.0513718617703081
MIMAT0003319	MIMAT0003319	A_25_P00011375	0.589349957741098	0.870134228333013	0.0239978744229221
MIMAT0003320	MIMAT0003320	A_25_P00010917	NA	-0.263498971296546	-0.00622369604705764
MIMAT0003320	MIMAT0003320	A_25_P00010918	NA	-0.410615701892168	-0.0080162185687831
MIMAT0003320	MIMAT0003320	A_25_P00010919	NA	0.373460026577391	0.00827520546946392
MIMAT0003321	MIMAT0003321	A_25_P00011327	NA	1.44980341572542	0.0348533257036374
MIMAT0003321	MIMAT0003321	A_25_P00011329	NA	1.65955243961875	0.0259905847431563
MIMAT0003321	MIMAT0003321	A_25_P00011330	NA	0.63727661819334	0.016651700799736
MIMAT0003321	MIMAT0003321	A_25_P00011606	NA	-0.105777668523104	-0.0020784407304717
MIMAT0003322	MIMAT0003322	A_25_P00011082	0.193128210116764	2.13494968395234	0.489797369447588
MIMAT0003322	MIMAT0003322	A_25_P00011467	0.047334305401406	3.32919497181665	0.456838241324268
MIMAT0003322	MIMAT0003322	A_25_P00011976	0.22433614318252	2.02215602794434	0.488759432000714
MIMAT0003322	MIMAT0003322	A_25_P00011977	0.167698279681105	2.266900527571	0.416722502682527
MIMAT0003323	MIMAT0003323	A_25_P00010736	NA	1.81171512385226	0.0339231497143402
MIMAT0003323	MIMAT0003323	A_25_P00010737	0.314094043373998	1.67885684513504	0.0640695376646248
MIMAT0003323	MIMAT0003323	A_25_P00010738	0.536728515161095	0.988473073809821	0.0462912931925512
MIMAT0003323	MIMAT0003323	A_25_P00010739	NA	0.881955367620267	0.0183427725072773
MIMAT0003324	MIMAT0003324	A_25_P00011275	NA	-0.201691056614307	-0.00465972696789763
MIMAT0003324	MIMAT0003324	A_25_P00011951	NA	-0.935535026664169	-0.0237772281102826
MIMAT0003324	MIMAT0003324	A_25_P00011952	NA	-0.675301362608213	-0.0183185439922857
MIMAT0003324	MIMAT0003324	A_25_P00011953	NA	0.471081379504432	0.0103338125054
MIMAT0003325	MIMAT0003325	A_25_P00010665	NA	-0.0738620438971499	-0.00187192708621442
MIMAT0003325	MIMAT0003325	A_25_P00010666	0.803575164663195	0.416985884804475	0.0150341022056484
MIMAT0003325	MIMAT0003325	A_25_P00010667	NA	-0.943979559006778	-0.0151550596669363
MIMAT0003325	MIMAT0003325	A_25_P00010668	NA	0.489359213809082	0.0120763626162814
MIMAT0003326	MIMAT0003326	A_25_P00010798	0.94368537518105	-0.139911342076553	-0.023530311091319
MIMAT0003326	MIMAT0003326	A_25_P00010799	0.586850533289921	-0.880990228598312	-0.0812002760758732
MIMAT0003326	MIMAT0003326	A_25_P00010800	0.541671780277621	-0.973953193754013	-0.0660067381087721
MIMAT0003327	MIMAT0003327	A_25_P00010774	0.180021516511533	2.20151093125763	0.0675024557604331
MIMAT0003327	MIMAT0003327	A_25_P00010775	0.157511510063452	2.33755593395119	0.105017430014237
MIMAT0003327	MIMAT0003327	A_25_P00010776	0.148904606961711	2.37885189361045	0.0630025742748588
MIMAT0003328	MIMAT0003328	A_25_P00010938	NA	2.97930374196032	0.0623390206248642
MIMAT0003328	MIMAT0003328	A_25_P00011450	NA	1.82605046603802	0.0342696031148995
MIMAT0003328	MIMAT0003328	A_25_P00011451	0.324778784391911	1.65236798306498	0.136083148299803
MIMAT0003328	MIMAT0003328	A_25_P00011452	0.287129372677118	-1.78786011411362	-0.049555619780004
MIMAT0003329	MIMAT0003329	A_25_P00010604	0.867659974008128	0.304481563274756	0.0350562595229675
MIMAT0003329	MIMAT0003329	A_25_P00010605	0.546385007103315	-0.963539652756468	-0.0433153742289925
MIMAT0003330	MIMAT0003330	A_25_P00010760	0.981787286624214	-0.0424813894076195	-0.00429573293198438
MIMAT0003330	MIMAT0003330	A_25_P00011392	0.528856983278518	-1.02990282473449	-0.0846242434277231
MIMAT0003330	MIMAT0003330	A_25_P00011960	0.901627930507742	0.217404504867098	0.0223362298986167
MIMAT0003330	MIMAT0003330	A_25_P00011961	0.604797518624472	-0.834724325565335	-0.079372153541958
MIMAT0003331	MIMAT0003331	A_25_P00010021	0.0940665912230352	2.73631563239464	0.0763303353884215
MIMAT0003331	MIMAT0003331	A_25_P00011227	NA	1.84898977198697	0.039216466834219
MIMAT0003331	MIMAT0003331	A_25_P00011228	0.0517144359285487	3.22482584011873	0.083314548179751
MIMAT0003331	MIMAT0003331	A_25_P00011229	NA	1.19276891133859	0.0276948264687071
MIMAT0003332	MIMAT0003332	A_25_P00010380	NA	-0.256513191447251	-0.00573747929600898
MIMAT0003333	MIMAT0003333	A_25_P00010364	NA	1.75853001853044	0.0336764401200522
MIMAT0003333	MIMAT0003333	A_25_P00010365	0.472818356347322	-1.20475831873486	-0.0340189655060401
MIMAT0003333	MIMAT0003333	A_25_P00010366	NA	1.33026395927759	0.0313915756177634
MIMAT0003333	MIMAT0003333	A_25_P00010367	0.287129372677118	1.78906763627772	0.108682946891528
MIMAT0003335	MIMAT0003335	A_25_P00011357	NA	-0.644624800603734	-0.0113636296163877
MIMAT0003335	MIMAT0003335	A_25_P00011358	NA	-2.72817489378963	-0.0496936092697506
MIMAT0003335	MIMAT0003335	A_25_P00011359	NA	-0.485703208858557	-0.0130465480836897
MIMAT0003335	MIMAT0003335	A_25_P00011615	0.367339250946283	1.51564955349064	0.044990068295796
MIMAT0003336	MIMAT0003336	A_25_P00011265	NA	-0.488699529540483	-0.0131038892169499
MIMAT0003336	MIMAT0003336	A_25_P00011945	NA	2.83864286407691	0.0383612335851415
MIMAT0003336	MIMAT0003336	A_25_P00011946	NA	0.605642681567336	0.0121730814706105
MIMAT0003336	MIMAT0003336	A_25_P00011947	NA	1.94740843454349	0.0484806981328267
MIMAT0003337	MIMAT0003337	A_25_P00011098	NA	-3.77274111556874	-0.073026377675343
MIMAT0003337	MIMAT0003337	A_25_P00011099	0.563495526048186	-0.932913525082647	-0.0366204980224172
MIMAT0003337	MIMAT0003337	A_25_P00011100	0.647703091417896	-0.738281007226502	-0.0233414963843783
MIMAT0003338	MIMAT0003338	A_25_P00010459	0.539877077406156	0.980306024735288	0.11982323441365
MIMAT0003338	MIMAT0003338	A_25_P00010460	0.673814281799	0.68332723779564	0.0549793052329566
MIMAT0003338	MIMAT0003338	A_25_P00010461	NA	-1.10838982493605	-0.0251632081774931
MIMAT0003339	MIMAT0003339	A_25_P00010794	0.512300493552662	1.08070351939097	0.161287902896969
MIMAT0003339	MIMAT0003339	A_25_P00010795	0.324778784391911	1.64846993413827	0.109622452481623
MIMAT0003340	MIMAT0003340	A_25_P00010646	0.133166013603844	2.47955808224024	0.288288192817723
MIMAT0003340	MIMAT0003340	A_25_P00010647	0.224377474939305	2.01975491622786	0.123043615339815
MIMAT0003385	MIMAT0003385	A_25_P00010041	0.869006860471742	0.296275284123137	0.00975395408613444
MIMAT0003385	MIMAT0003385	A_25_P00010042	0.630189057441953	0.786060466635023	0.0314941679664438
MIMAT0003385	MIMAT0003385	A_25_P00010043	0.546385007103315	0.961113746029468	0.107505033973497
MIMAT0003385	MIMAT0003385	A_25_P00010044	NA	1.37095520641816	0.0241023479405191
MIMAT0003386	MIMAT0003386	A_25_P00010637	0.238087370745576	1.96087469541597	0.0812055412807355
MIMAT0003386	MIMAT0003386	A_25_P00010638	0.380732279911214	1.46855977802001	0.0437548306857449
MIMAT0003386	MIMAT0003386	A_25_P00010639	NA	2.41285418020307	0.0507872436160026
MIMAT0003389	MIMAT0003389	A_25_P00011125	0.533378703841798	1.00494680234522	0.0364444080790474
MIMAT0003389	MIMAT0003389	A_25_P00011126	0.472818356347322	1.19678182678574	0.0513361287026859
MIMAT0003389	MIMAT0003389	A_25_P00011127	NA	0.547020911294185	0.0140919189578641
MIMAT0003393	MIMAT0003393	A_25_P00010977	0.563495526048186	0.932099083747862	0.243743495248935
MIMAT0003393	MIMAT0003393	A_25_P00010978	0.967778488851725	0.0888919229653813	0.0187870720658054
MIMAT0003879	MIMAT0003879	A_25_P00011429	0.734165192445715	-0.560343657018995	-0.0387669647569799
MIMAT0003879	MIMAT0003879	A_25_P00011430	0.895539086273401	-0.232889678697417	-0.00787431500830138
MIMAT0003879	MIMAT0003879	A_25_P00011968	0.706600568751907	-0.618898349680438	-0.0892913887573386
MIMAT0003879	MIMAT0003879	A_25_P00011969	0.659565432497523	-0.709359960938058	-0.0695847042603139
MIMAT0003880	MIMAT0003880	A_25_P00011267	0.826663993204746	0.370473606279021	0.0484829160126408
MIMAT0003880	MIMAT0003880	A_25_P00011269	0.746958320321592	0.526837259488638	0.0957896324409013
MIMAT0003880	MIMAT0003880	A_25_P00011270	0.639439626980567	0.755183810092657	0.111461067992656
MIMAT0003880	MIMAT0003880	A_25_P00011590	0.336929549018858	1.60434384224038	0.160979954638823
MIMAT0003881	MIMAT0003881	A_25_P00011432	0.680209555334277	-0.670688272022357	-0.0205270356955767
MIMAT0003881	MIMAT0003881	A_25_P00011433	NA	-0.160654564901631	-0.00402468743543505
MIMAT0003881	MIMAT0003881	A_25_P00011970	0.526474452544823	-1.0347132896833	-0.0502412728906547
MIMAT0003881	MIMAT0003881	A_25_P00011971	0.746958320321592	-0.527530268408441	-0.0227381088011391
MIMAT0003882	MIMAT0003882	A_25_P00011345	NA	2.22134786808497	0.0394566700562011
MIMAT0003882	MIMAT0003882	A_25_P00011346	0.172623596892869	2.23442683149447	0.0637388989907928
MIMAT0003882	MIMAT0003882	A_25_P00011347	0.276427752799455	1.83364605443484	0.0468303739064897
MIMAT0003882	MIMAT0003882	A_25_P00011348	NA	0.825024935310962	0.0191171693127217
MIMAT0003883	MIMAT0003883	A_25_P00011299	0.0022527138479248	-6.59354651493163	-0.131219704341583
MIMAT0003883	MIMAT0003883	A_25_P00011300	0.903835047458722	0.213364218376813	0.0307269538207997
MIMAT0003883	MIMAT0003883	A_25_P00011301	0.0240803430066057	-3.88631734597489	-0.123848450527478
MIMAT0003883	MIMAT0003883	A_25_P00011302	0.0022527138479248	-6.03156250832756	-0.135076156547332
MIMAT0003884	MIMAT0003884	A_25_P00010765	0.66851358273146	-0.691090501526831	-0.0482084513648013
MIMAT0003884	MIMAT0003884	A_25_P00010766	0.674249513498879	0.681510420201314	0.0455817665125258
MIMAT0003884	MIMAT0003884	A_25_P00011396	0.283774050137217	-1.80051096018171	-0.0455823953933754
MIMAT0003884	MIMAT0003884	A_25_P00011397	NA	0.95350779442168	0.0201405234876795
MIMAT0003885	MIMAT0003885	A_25_P00010008	0.710803402231819	0.610212807041163	0.0897485217408605
MIMAT0003885	MIMAT0003885	A_25_P00010009	0.936433513119991	0.153865332843031	0.020916693519661
MIMAT0003885	MIMAT0003885	A_25_P00011223	0.867145066541338	-0.307812657040373	-0.0290603922721351
MIMAT0003885	MIMAT0003885	A_25_P00011940	0.950399730618636	-0.124942786090539	-0.0153954162366343
MIMAT0003886	MIMAT0003886	A_25_P00011305	0.500157892812165	-1.12552823957675	-0.0573010783065246
MIMAT0003886	MIMAT0003886	A_25_P00011306	NA	1.18762334156221	0.0260139593757858
MIMAT0003886	MIMAT0003886	A_25_P00011954	0.926576756399312	0.171972804054555	0.0222876183256666
MIMAT0003886	MIMAT0003886	A_25_P00011955	0.631291780290929	0.783393573143561	0.0700437952523743
MIMAT0003887	MIMAT0003887	A_25_P00011230	0.38167273252443	-1.45399648331522	-0.0446745873479353
MIMAT0003887	MIMAT0003887	A_25_P00011231	0.691659452060738	-0.644602148128013	-0.0231254967660028
MIMAT0003887	MIMAT0003887	A_25_P00011232	0.621232642932653	0.800986688422305	0.0478342612170479
MIMAT0003887	MIMAT0003887	A_25_P00011233	0.391246893102918	-1.41940102548359	-0.143445350409783
MIMAT0003888	MIMAT0003888	A_25_P00011410	0.993929422577046	-0.00922040473667953	-0.00175479984346172
MIMAT0003888	MIMAT0003888	A_25_P00011411	0.764020369218684	-0.49220212259889	-0.0896499671792776
MIMAT0003888	MIMAT0003888	A_25_P00011964	0.867498207469555	0.306034233165741	0.0624161764229427
MIMAT0003888	MIMAT0003888	A_25_P00011965	0.884802032338316	0.262310344579705	0.0541976393319654
MIMAT0003945	MIMAT0003945	A_25_P00010520	0.58006405775177	0.898869744076744	0.184429306492112
MIMAT0003945	MIMAT0003945	A_25_P00011341	0.604797518624472	0.835970387532825	0.0895954146610727
MIMAT0003945	MIMAT0003945	A_25_P00011342	0.754697204438645	0.510874628073037	0.0777040474249695
MIMAT0003945	MIMAT0003945	A_25_P00011959	0.754697204438645	0.509000536915466	0.0971415533846933
MIMAT0003948	MIMAT0003948	A_25_P00011476	NA	-0.933106579842282	-0.0192603738255288
MIMAT0003948	MIMAT0003948	A_25_P00011477	NA	-2.62884838883295	-0.0427184007236656
MIMAT0003948	MIMAT0003948	A_25_P00011978	NA	-0.20341293650246	-0.00561878701941421
MIMAT0003948	MIMAT0003948	A_25_P00011979	0.466021028674648	-1.22953751861795	-0.0371935197692972
MIMAT0004185	MIMAT0004185	A_25_P00011244	0.382636898454023	1.4459368257924	0.0401195923888613
MIMAT0004185	MIMAT0004185	A_25_P00011245	NA	3.01792462145757	0.0509874930094361
MIMAT0004185	MIMAT0004185	A_25_P00011246	NA	0.76790525032474	0.0185626325653807
MIMAT0004185	MIMAT0004185	A_25_P00011247	0.876966037386404	-0.277102157379719	-0.00907264374201056
MIMAT0004284	MIMAT0004284	A_25_P00011608	0.454959673650919	-1.26194218600262	-0.0346011068691228
MIMAT0004284	MIMAT0004284	A_25_P00011609	NA	-1.38536479473018	-0.0306955629540093
MIMAT0004284	MIMAT0004284	A_25_P00011610	0.716996517552914	0.59761006515598	0.020194640153373
MIMAT0004284	MIMAT0004284	A_25_P00011611	NA	0.717507665388775	0.0160324539472221
MIMAT0004676	MIMAT0004676	A_25_P00010464	0.106773530831052	2.63594979510004	0.134055210871093
MIMAT0004676	MIMAT0004676	A_25_P00010465	0.170046653999154	2.25202596705047	0.0825787108897922
MIMAT0004692	MIMAT0004692	A_25_P00010866	0.0862885391365216	-2.84512431444986	-0.499314409122066
MIMAT0004692	MIMAT0004692	A_25_P00010867	0.0479778121902783	-3.30533405513253	-0.45190363253205
MIMAT0004763	MIMAT0004763	A_25_P00011119	NA	1.10913611440224	0.0208566403463717
MIMAT0004763	MIMAT0004763	A_25_P00011120	NA	0.192904760579135	0.00353003346765224
MIMAT0004773	MIMAT0004773	A_25_P00010501	0.260718440944291	1.88499594232056	0.157164486407148
MIMAT0004773	MIMAT0004773	A_25_P00010502	0.189389064040806	2.15743576224869	0.385095442338066
MIMAT0004799	MIMAT0004799	A_25_P00011049	NA	-0.974065340460097	-0.023900995204321
